S,3,T,prob,Connected,4,6
1,,4,0.0228,False,3.0,3.0
2,,4,0.0228,True,3.0,3.0
3,,4,0.0228,False,3.0,3.0
4,,4,0.0228,True,3.0,3.0
0,,4,0.05639999999999999,True,4.0,3.0
1,,4,0.05639999999999999,True,4.0,3.0
2,,4,0.05639999999999999,True,4.0,3.0
3,,4,0.05639999999999999,False,4.0,3.0
4,,4,0.05639999999999999,True,4.0,3.0
0,,4,0.046200000000000005,True,0.0,4.0
1,,4,0.046200000000000005,True,0.0,4.0
2,,4,0.046200000000000005,False,0.0,4.0
3,,4,0.046200000000000005,True,0.0,4.0
4,,4,0.046200000000000005,False,0.0,4.0
0,,4,0.033,False,1.0,4.0
1,,4,0.033,False,1.0,4.0
2,,4,0.033,False,1.0,4.0
3,,4,0.033,False,1.0,4.0
4,,4,0.033,False,1.0,4.0
0,,4,0.033,True,2.0,4.0
1,,4,0.033,True,2.0,4.0
2,,4,0.033,True,2.0,4.0
3,,4,0.033,False,2.0,4.0
4,,4,0.033,True,2.0,4.0
0,,4,0.0627,True,3.0,4.0
1,,4,0.0627,False,3.0,4.0
2,,4,0.0627,True,3.0,4.0
3,,4,0.0627,False,3.0,4.0
4,,4,0.0627,True,3.0,4.0
0,,4,0.1551,False,4.0,4.0
1,,4,0.1551,False,4.0,4.0
2,,4,0.1551,False,4.0,4.0
3,,4,0.1551,False,4.0,4.0
4,,4,0.1551,False,4.0,4.0
