S,3,T,prob,Connected,2,6
4,,4,0.058499999999999996,False,4.0,1.0
0,,4,0.020000000000000004,False,0.0,2.0
1,,4,0.020000000000000004,False,0.0,2.0
2,,4,0.020000000000000004,False,0.0,2.0
3,,4,0.020000000000000004,False,0.0,2.0
4,,4,0.020000000000000004,False,0.0,2.0
0,,4,0.034,False,1.0,2.0
1,,4,0.034,False,1.0,2.0
2,,4,0.034,False,1.0,2.0
3,,4,0.034,False,1.0,2.0
4,,4,0.034,False,1.0,2.0
0,,4,0.032,False,2.0,2.0
1,,4,0.032,False,2.0,2.0
2,,4,0.032,False,2.0,2.0
3,,4,0.032,False,2.0,2.0
4,,4,0.032,False,2.0,2.0
0,,4,0.036,False,3.0,2.0
1,,4,0.036,False,3.0,2.0
2,,4,0.036,False,3.0,2.0
3,,4,0.036,False,3.0,2.0
4,,4,0.036,False,3.0,2.0
0,,4,0.07800000000000001,False,4.0,2.0
1,,4,0.07800000000000001,False,4.0,2.0
2,,4,0.07800000000000001,False,4.0,2.0
3,,4,0.07800000000000001,False,4.0,2.0
4,,4,0.07800000000000001,False,4.0,2.0
0,,4,0.016,False,0.0,3.0
1,,4,0.016,False,0.0,3.0
2,,4,0.016,False,0.0,3.0
3,,4,0.016,False,0.0,3.0
4,,4,0.016,False,0.0,3.0
0,,4,0.027200000000000002,False,1.0,3.0
1,,4,0.027200000000000002,False,1.0,3.0
2,,4,0.027200000000000002,False,1.0,3.0
3,,4,0.027200000000000002,False,1.0,3.0
4,,4,0.027200000000000002,False,1.0,3.0
0,,4,0.0256,False,2.0,3.0
1,,4,0.0256,False,2.0,3.0
2,,4,0.0256,False,2.0,3.0
3,,4,0.0256,False,2.0,3.0
4,,4,0.0256,False,2.0,3.0
0,,4,0.0288,False,3.0,3.0
1,,4,0.0288,False,3.0,3.0
2,,4,0.0288,False,3.0,3.0
3,,4,0.0288,False,3.0,3.0
4,,4,0.0288,False,3.0,3.0
0,,4,0.062400000000000004,False,4.0,3.0
1,,4,0.062400000000000004,False,4.0,3.0
2,,4,0.062400000000000004,False,4.0,3.0
3,,4,0.062400000000000004,False,4.0,3.0
4,,4,0.062400000000000004,False,4.0,3.0
0,,4,0.034999999999999996,False,0.0,4.0
1,,4,0.034999999999999996,False,0.0,4.0
2,,4,0.034999999999999996,False,0.0,4.0
3,,4,0.034999999999999996,False,0.0,4.0
4,,4,0.034999999999999996,False,0.0,4.0
0,,4,0.0595,False,1.0,4.0
1,,4,0.0595,False,1.0,4.0
2,,4,0.0595,False,1.0,4.0
3,,4,0.0595,False,1.0,4.0
4,,4,0.0595,False,1.0,4.0
0,,4,0.055999999999999994,False,2.0,4.0
1,,4,0.055999999999999994,False,2.0,4.0
2,,4,0.055999999999999994,True,2.0,4.0
3,,4,0.055999999999999994,False,2.0,4.0
4,,4,0.055999999999999994,False,2.0,4.0
0,,4,0.063,False,3.0,4.0
1,,4,0.063,False,3.0,4.0
2,,4,0.063,False,3.0,4.0
3,,4,0.063,False,3.0,4.0
4,,4,0.063,False,3.0,4.0
0,,4,0.13649999999999998,False,4.0,4.0
1,,4,0.13649999999999998,False,4.0,4.0
2,,4,0.13649999999999998,False,4.0,4.0
3,,4,0.13649999999999998,False,4.0,4.0
4,,4,0.13649999999999998,False,4.0,4.0
