1,,0,0.0672,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,
0,,0,0.0736,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,
1,,0,0.0736,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,
0,,1,0.20720000000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
1,,1,0.20720000000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
0,,1,0.07769999999999999,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,
1,,1,0.07769999999999999,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,
0,,1,0.08510000000000001,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,
1,,1,0.08510000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,
0,,1,0.1736,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,
1,,1,0.1736,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,
0,,1,0.06509999999999999,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
1,,1,0.06509999999999999,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
0,,1,0.0713,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,
1,,1,0.0713,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,
0,,1,0.17920000000000003,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,
1,,1,0.17920000000000003,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,
0,,1,0.0672,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,
1,,1,0.0672,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,
0,,1,0.0736,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,
1,,1,0.0736,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,
0,,2,0.20720000000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
1,,2,0.20720000000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
0,,2,0.07769999999999999,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,
1,,2,0.07769999999999999,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,
0,,2,0.08510000000000001,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,
1,,2,0.08510000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,
0,,2,0.1736,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,
1,,2,0.1736,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,
0,,2,0.06509999999999999,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
1,,2,0.06509999999999999,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
0,,2,0.0713,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,
1,,2,0.0713,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,
0,,2,0.17920000000000003,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,
1,,2,0.17920000000000003,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,
0,,2,0.0672,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,
1,,2,0.0672,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,
0,,2,0.0736,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,
1,,2,0.0736,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,
0,,0,0.169,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
1,,0,0.169,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
0,,0,0.481,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,
1,,0,0.481,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,
0,,0,0.091,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,
1,,0,0.091,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,
0,,0,0.259,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
1,,0,0.259,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
0,,1,0.169,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
1,,1,0.169,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
0,,1,0.481,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,
1,,1,0.481,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,
0,,1,0.091,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,
1,,1,0.091,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,
0,,1,0.259,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
1,,1,0.259,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
0,,2,0.169,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
1,,2,0.169,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
0,,2,0.481,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,
1,,2,0.481,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,
0,,2,0.091,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,
1,,2,0.091,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,
0,,2,0.259,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
1,,2,0.259,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
0,,0,0.115,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
1,,0,0.115,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
0,,0,0.1104,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,
1,,0,0.1104,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,
0,,0,0.0046,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,
1,,0,0.0046,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,
0,,0,0.245,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,
1,,0,0.245,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,
0,,0,0.2352,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
1,,0,0.2352,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
0,,0,0.0098,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,
1,,0,0.0098,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,
0,,0,0.14,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,
1,,0,0.14,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,
0,,0,0.13440000000000002,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,
1,,0,0.13440000000000002,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,
0,,0,0.005600000000000001,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,
1,,0,0.005600000000000001,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,
0,,1,0.115,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
1,,1,0.115,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
0,,1,0.1104,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,
1,,1,0.1104,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,
0,,1,0.0046,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,
1,,1,0.0046,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,
0,,1,0.245,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,
1,,1,0.245,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,
0,,1,0.2352,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
1,,1,0.2352,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
0,,1,0.0098,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,
1,,1,0.0098,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,
0,,1,0.14,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,
1,,1,0.14,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,
0,,1,0.13440000000000002,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,
1,,1,0.13440000000000002,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,
0,,1,0.005600000000000001,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,
1,,1,0.005600000000000001,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,
0,,2,0.115,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
1,,2,0.115,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
0,,2,0.1104,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,
1,,2,0.1104,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,
0,,2,0.0046,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,
1,,2,0.0046,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,
0,,2,0.245,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,
1,,2,0.245,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,
0,,2,0.2352,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
1,,2,0.2352,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
0,,2,0.0098,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,
1,,2,0.0098,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,
0,,2,0.14,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,
1,,2,0.14,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,
0,,2,0.13440000000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,
1,,2,0.13440000000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,
0,,2,0.005600000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,
1,,2,0.005600000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,
0,,0,0.11270000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1,,0,0.11270000000000001,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,,0,0.1173,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
1,,0,0.1173,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
0,,0,0.294,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
1,,0,0.294,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
0,,0,0.306,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
1,,0,0.306,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
0,,0,0.0833,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
1,,0,0.0833,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
0,,0,0.08670000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
1,,0,0.08670000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
0,,1,0.11270000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1,,1,0.11270000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,,1,0.1173,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
1,,1,0.1173,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
0,,1,0.294,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
1,,1,0.294,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
0,,1,0.306,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
1,,1,0.306,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
0,,1,0.0833,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
1,,1,0.0833,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
0,,1,0.08670000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
1,,1,0.08670000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
0,,2,0.11270000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1,,2,0.11270000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,,2,0.1173,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
1,,2,0.1173,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
0,,2,0.294,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
1,,2,0.294,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
0,,2,0.306,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
1,,2,0.306,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
0,,2,0.0833,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
1,,2,0.0833,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
0,,2,0.08670000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
1,,2,0.08670000000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
