S,1,T,prob,Connected,2,5
0,,4,0.028000000000000004,False,3.0,1.0
1,,4,0.028000000000000004,True,3.0,1.0
2,,4,0.028000000000000004,False,3.0,1.0
3,,4,0.028000000000000004,True,3.0,1.0
4,,4,0.028000000000000004,False,3.0,1.0
0,,4,0.040600000000000004,True,4.0,1.0
1,,4,0.040600000000000004,True,4.0,1.0
2,,4,0.040600000000000004,True,4.0,1.0
3,,4,0.040600000000000004,False,4.0,1.0
4,,4,0.040600000000000004,False,4.0,1.0
0,,4,0.0192,True,0.0,2.0
1,,4,0.0192,False,0.0,2.0
2,,4,0.0192,False,0.0,2.0
3,,4,0.0192,True,0.0,2.0
4,,4,0.0192,False,0.0,2.0
0,,4,0.021599999999999998,False,1.0,2.0
1,,4,0.021599999999999998,False,1.0,2.0
2,,4,0.021599999999999998,False,1.0,2.0
3,,4,0.021599999999999998,False,1.0,2.0
4,,4,0.021599999999999998,False,1.0,2.0
0,,4,0.0204,False,2.0,2.0
1,,4,0.0204,False,2.0,2.0
2,,4,0.0204,False,2.0,2.0
3,,4,0.0204,False,2.0,2.0
4,,4,0.0204,False,2.0,2.0
0,,4,0.024,False,3.0,2.0
1,,4,0.024,True,3.0,2.0
2,,4,0.024,False,3.0,2.0
3,,4,0.024,True,3.0,2.0
4,,4,0.024,False,3.0,2.0
0,,4,0.0348,True,4.0,2.0
1,,4,0.0348,True,4.0,2.0
2,,4,0.0348,True,4.0,2.0
3,,4,0.0348,False,4.0,2.0
4,,4,0.0348,False,4.0,2.0
0,,4,0.022400000000000003,True,0.0,3.0
1,,4,0.022400000000000003,False,0.0,3.0
2,,4,0.022400000000000003,False,0.0,3.0
3,,4,0.022400000000000003,True,0.0,3.0
4,,4,0.022400000000000003,False,0.0,3.0
0,,4,0.0252,True,1.0,3.0
1,,4,0.0252,True,1.0,3.0
2,,4,0.0252,False,1.0,3.0
3,,4,0.0252,True,1.0,3.0
4,,4,0.0252,False,1.0,3.0
0,,4,0.023800000000000005,False,2.0,3.0
1,,4,0.023800000000000005,False,2.0,3.0
2,,4,0.023800000000000005,False,2.0,3.0
3,,4,0.023800000000000005,False,2.0,3.0
4,,4,0.023800000000000005,False,2.0,3.0
0,,4,0.028000000000000004,False,3.0,3.0
1,,4,0.028000000000000004,False,3.0,3.0
2,,4,0.028000000000000004,False,3.0,3.0
3,,4,0.028000000000000004,False,3.0,3.0
4,,4,0.028000000000000004,False,3.0,3.0
0,,4,0.040600000000000004,True,4.0,3.0
1,,4,0.040600000000000004,True,4.0,3.0
2,,4,0.040600000000000004,True,4.0,3.0
3,,4,0.040600000000000004,False,4.0,3.0
4,,4,0.040600000000000004,False,4.0,3.0
0,,4,0.06559999999999999,False,0.0,4.0
1,,4,0.06559999999999999,False,0.0,4.0
2,,4,0.06559999999999999,False,0.0,4.0
3,,4,0.06559999999999999,False,0.0,4.0
4,,4,0.06559999999999999,False,0.0,4.0
0,,4,0.07379999999999999,True,1.0,4.0
1,,4,0.07379999999999999,True,1.0,4.0
2,,4,0.07379999999999999,False,1.0,4.0
3,,4,0.07379999999999999,True,1.0,4.0
4,,4,0.07379999999999999,False,1.0,4.0
0,,4,0.0697,False,2.0,4.0
1,,4,0.0697,False,2.0,4.0
2,,4,0.0697,False,2.0,4.0
3,,4,0.0697,False,2.0,4.0
4,,4,0.0697,False,2.0,4.0
0,,4,0.082,False,3.0,4.0
1,,4,0.082,False,3.0,4.0
2,,4,0.082,False,3.0,4.0
3,,4,0.082,False,3.0,4.0
4,,4,0.082,False,3.0,4.0
0,,4,0.11889999999999998,False,4.0,4.0
1,,4,0.11889999999999998,False,4.0,4.0
2,,4,0.11889999999999998,False,4.0,4.0
3,,4,0.11889999999999998,False,4.0,4.0
4,,4,0.11889999999999998,False,4.0,4.0
