1,,0,0.13419999999999999,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
2,,0,0.13419999999999999,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
0,,0,0.2989,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,
1,,0,0.2989,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,
2,,0,0.2989,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,
0,,0,0.17689999999999997,False,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,
1,,0,0.17689999999999997,False,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,
2,,0,0.17689999999999997,False,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,
0,,0,0.044000000000000004,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,
1,,0,0.044000000000000004,True,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,
2,,0,0.044000000000000004,True,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,
0,,0,0.098,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
1,,0,0.098,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2,,0,0.098,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
0,,0,0.057999999999999996,False,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,
1,,0,0.057999999999999996,False,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,
2,,0,0.057999999999999996,False,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,
0,,0,0.041800000000000004,False,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,
1,,0,0.041800000000000004,False,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,
2,,0,0.041800000000000004,False,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,
0,,0,0.0931,True,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,
1,,0,0.0931,False,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,
2,,0,0.0931,True,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,
0,,0,0.055099999999999996,False,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,
1,,0,0.055099999999999996,False,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,
2,,0,0.055099999999999996,False,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,
0,,1,0.13419999999999999,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
1,,1,0.13419999999999999,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
2,,1,0.13419999999999999,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
0,,1,0.2989,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,
1,,1,0.2989,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,
2,,1,0.2989,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,
0,,1,0.17689999999999997,False,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,
1,,1,0.17689999999999997,False,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,
2,,1,0.17689999999999997,False,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,
0,,1,0.044000000000000004,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,
1,,1,0.044000000000000004,True,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,
2,,1,0.044000000000000004,True,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,
0,,1,0.098,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
1,,1,0.098,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2,,1,0.098,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
0,,1,0.057999999999999996,False,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,
1,,1,0.057999999999999996,False,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,
2,,1,0.057999999999999996,False,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,
0,,1,0.041800000000000004,False,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,
1,,1,0.041800000000000004,False,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,
2,,1,0.041800000000000004,False,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,
0,,1,0.0931,True,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,
1,,1,0.0931,False,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,
2,,1,0.0931,True,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,
0,,1,0.055099999999999996,False,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,
1,,1,0.055099999999999996,False,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,
2,,1,0.055099999999999996,False,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,
0,,0,0.0928,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
1,,0,0.0928,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
2,,0,0.0928,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
0,,0,0.10439999999999999,True,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,
1,,0,0.10439999999999999,True,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,
2,,0,0.10439999999999999,True,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,
0,,0,0.0928,False,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,
1,,0,0.0928,False,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,
2,,0,0.0928,False,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,
0,,0,0.21120000000000003,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,
1,,0,0.21120000000000003,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,
2,,0,0.21120000000000003,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,
0,,0,0.2376,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
1,,0,0.2376,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
2,,0,0.2376,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
0,,0,0.21120000000000003,False,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,
1,,0,0.21120000000000003,False,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,
2,,0,0.21120000000000003,False,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,
0,,0,0.016,False,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,
1,,0,0.016,False,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,
2,,0,0.016,False,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,
0,,0,0.018,False,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,
1,,0,0.018,False,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,
2,,0,0.018,False,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,
0,,0,0.016,False,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,
1,,0,0.016,False,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,
2,,0,0.016,False,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,
0,,1,0.0928,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
1,,1,0.0928,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
2,,1,0.0928,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
0,,1,0.10439999999999999,True,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,
1,,1,0.10439999999999999,True,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,
2,,1,0.10439999999999999,True,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,
0,,1,0.0928,False,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,
1,,1,0.0928,False,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,
2,,1,0.0928,False,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,
0,,1,0.21120000000000003,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,
1,,1,0.21120000000000003,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,
2,,1,0.21120000000000003,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,
0,,1,0.2376,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
1,,1,0.2376,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
2,,1,0.2376,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
0,,1,0.21120000000000003,False,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,
1,,1,0.21120000000000003,False,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,
2,,1,0.21120000000000003,False,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,
0,,1,0.016,False,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,
1,,1,0.016,True,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,
2,,1,0.016,True,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,
0,,1,0.018,True,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,
1,,1,0.018,True,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,
2,,1,0.018,True,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,
0,,1,0.016,False,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,
1,,1,0.016,False,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,
2,,1,0.016,True,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,
0,,0,0.294,False,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1,,0,0.294,True,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2,,0,0.294,True,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,,0,0.196,True,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
1,,0,0.196,False,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
2,,0,0.196,False,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
0,,0,0.306,False,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
1,,0,0.306,False,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
2,,0,0.306,False,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
0,,0,0.20400000000000001,False,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
1,,0,0.20400000000000001,False,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
2,,0,0.20400000000000001,False,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
0,,1,0.294,False,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1,,1,0.294,False,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2,,1,0.294,False,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,,1,0.196,False,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
1,,1,0.196,False,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
2,,1,0.196,False,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
0,,1,0.306,False,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
1,,1,0.306,True,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
2,,1,0.306,True,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
0,,1,0.20400000000000001,True,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
1,,1,0.20400000000000001,False,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
2,,1,0.20400000000000001,False,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
