S,62,T,prob,Connected,61,17,58,59,51,56,50,55,44,54,42,53,41,52,33,43,21,34,20,40,9,37,5,35,1,31,27,48,49
0,,2,0.055062,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0
1,,2,0.055062,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0
0,,2,0.032338000000000006,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0
1,,2,0.032338000000000006,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0
0,,2,0.055062,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0
1,,2,0.055062,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0
0,,2,0.075924,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0
1,,2,0.075924,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0
0,,2,0.129276,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0
1,,2,0.129276,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0
0,,2,0.033189,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
1,,2,0.033189,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
0,,2,0.056511000000000006,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0
1,,2,0.056511000000000006,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0
0,,2,0.033189,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0
1,,2,0.033189,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0
0,,2,0.056511000000000006,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
1,,2,0.056511000000000006,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
0,,2,0.077922,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0
1,,2,0.077922,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0
0,,2,0.13267800000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0
1,,2,0.13267800000000002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0
0,,2,0.019573000000000004,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
1,,2,0.019573000000000004,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
0,,2,0.033327,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,2.0
1,,2,0.033327,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,2.0
0,,2,0.019573000000000004,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.0
1,,2,0.019573000000000004,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.0
0,,2,0.033327,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0
1,,2,0.033327,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0
0,,2,0.045954,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0
1,,2,0.045954,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0
0,,2,0.07824600000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0
1,,2,0.07824600000000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0
