S,5,6,T,prob,Connected,2,3
3,,,3,0.038000000000000006,False,3.0,2.0
0,,,3,0.0323,False,4.0,2.0
1,,,3,0.0323,False,4.0,2.0
2,,,3,0.0323,False,4.0,2.0
3,,,3,0.0323,False,4.0,2.0
0,,,3,0.0684,False,5.0,2.0
1,,,3,0.0684,False,5.0,2.0
2,,,3,0.0684,False,5.0,2.0
3,,,3,0.0684,False,5.0,2.0
0,,,3,0.0055000000000000005,False,0.0,3.0
1,,,3,0.0055000000000000005,False,0.0,3.0
2,,,3,0.0055000000000000005,False,0.0,3.0
3,,,3,0.0055000000000000005,False,0.0,3.0
0,,,3,0.0055000000000000005,False,1.0,3.0
1,,,3,0.0055000000000000005,False,1.0,3.0
2,,,3,0.0055000000000000005,False,1.0,3.0
3,,,3,0.0055000000000000005,False,1.0,3.0
0,,,3,0.0025000000000000005,False,2.0,3.0
1,,,3,0.0025000000000000005,False,2.0,3.0
2,,,3,0.0025000000000000005,False,2.0,3.0
3,,,3,0.0025000000000000005,False,2.0,3.0
0,,,3,0.010000000000000002,False,3.0,3.0
1,,,3,0.010000000000000002,False,3.0,3.0
2,,,3,0.010000000000000002,False,3.0,3.0
3,,,3,0.010000000000000002,False,3.0,3.0
0,,,3,0.0085,False,4.0,3.0
1,,,3,0.0085,False,4.0,3.0
2,,,3,0.0085,False,4.0,3.0
3,,,3,0.0085,False,4.0,3.0
0,,,3,0.018,False,5.0,3.0
1,,,3,0.018,False,5.0,3.0
2,,,3,0.018,False,5.0,3.0
3,,,3,0.018,False,5.0,3.0
