2,,1,0.33,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
0,,2,0.67,False,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,0.67,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,0.67,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0,,2,0.33,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,0.33,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,0.33,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
0,,0,0.52,False,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,0.52,False,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2,,0,0.52,False,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
0,,0,0.48,True,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,0.48,True,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2,,0,0.48,True,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
0,,1,0.52,False,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1,,1,0.52,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2,,1,0.52,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
0,,1,0.48,True,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1,,1,0.48,True,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2,,1,0.48,True,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
0,,2,0.52,False,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,0.52,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,0.52,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
0,,2,0.48,False,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,0.48,False,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,0.48,False,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
0,,0,0.29,False,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
1,,0,0.29,False,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
2,,0,0.29,False,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
0,,0,0.71,False,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1,,0,0.71,False,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2,,0,0.71,False,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
0,,1,0.29,False,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
1,,1,0.29,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
2,,1,0.29,False,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
0,,1,0.71,False,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1,,1,0.71,False,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2,,1,0.71,False,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
0,,2,0.29,False,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
1,,2,0.29,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
2,,2,0.29,False,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
0,,2,0.71,True,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1,,2,0.71,True,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2,,2,0.71,False,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
0,,0,0.27,False,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
1,,0,0.27,False,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2,,0,0.27,False,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
0,,0,0.43,False,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1,,0,0.43,False,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
2,,0,0.43,True,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
0,,0,0.3,False,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
1,,0,0.3,True,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
2,,0,0.3,False,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
0,,1,0.27,False,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
1,,1,0.27,False,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2,,1,0.27,False,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
0,,1,0.43,False,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1,,1,0.43,False,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
2,,1,0.43,True,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
0,,1,0.3,False,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
1,,1,0.3,True,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
2,,1,0.3,False,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
0,,2,0.27,False,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
1,,2,0.27,False,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2,,2,0.27,False,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
0,,2,0.43,False,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1,,2,0.43,False,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
2,,2,0.43,True,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
0,,2,0.3,False,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
1,,2,0.3,False,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
2,,2,0.3,False,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
0,,0,0.57,True,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
1,,0,0.57,True,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2,,0,0.57,True,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
0,,0,0.43,False,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
1,,0,0.43,False,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2,,0,0.43,False,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
0,,1,0.57,True,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
1,,1,0.57,True,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2,,1,0.57,True,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
0,,1,0.43,True,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
1,,1,0.43,True,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2,,1,0.43,False,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
0,,2,0.57,True,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
1,,2,0.57,True,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2,,2,0.57,True,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
0,,2,0.43,True,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
1,,2,0.43,True,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2,,2,0.43,False,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
0,,0,0.275,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
1,,0,0.275,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
2,,0,0.275,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
0,,0,0.275,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,
1,,0,0.275,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,
2,,0,0.275,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,
0,,0,0.225,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,
1,,0,0.225,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,
2,,0,0.225,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,
0,,0,0.225,False,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
1,,0,0.225,False,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
2,,0,0.225,False,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
0,,1,0.275,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
1,,1,0.275,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
2,,1,0.275,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
0,,1,0.275,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,
1,,1,0.275,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,
2,,1,0.275,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,
0,,1,0.225,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,
1,,1,0.225,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,
2,,1,0.225,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,
0,,1,0.225,False,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
1,,1,0.225,False,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
2,,1,0.225,False,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
0,,2,0.275,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
1,,2,0.275,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
2,,2,0.275,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
0,,2,0.275,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,
1,,2,0.275,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,
2,,2,0.275,True,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,
0,,2,0.225,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,
1,,2,0.225,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,
2,,2,0.225,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,
0,,2,0.225,False,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
1,,2,0.225,False,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
2,,2,0.225,False,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
0,,0,0.1764,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
1,,0,0.1764,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2,,0,0.1764,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
0,,0,0.1764,True,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,
1,,0,0.1764,True,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,
2,,0,0.1764,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,
0,,0,0.0072,False,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,
1,,0,0.0072,False,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,
2,,0,0.0072,False,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,
0,,0,0.1323,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,
1,,0,0.1323,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,
2,,0,0.1323,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,
0,,0,0.1323,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
1,,0,0.1323,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
2,,0,0.1323,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
0,,0,0.0054,True,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
1,,0,0.0054,False,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
2,,0,0.0054,False,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
0,,0,0.1813,False,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,
1,,0,0.1813,False,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,
2,,0,0.1813,False,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,
0,,0,0.1813,True,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,
1,,0,0.1813,True,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,
2,,0,0.1813,False,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,
0,,0,0.0074,True,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,
1,,0,0.0074,False,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,
2,,0,0.0074,False,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,
0,,1,0.1764,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
1,,1,0.1764,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2,,1,0.1764,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
0,,1,0.1764,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,
1,,1,0.1764,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,
2,,1,0.1764,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,
0,,1,0.0072,False,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,
1,,1,0.0072,False,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,
2,,1,0.0072,False,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,
0,,1,0.1323,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,
1,,1,0.1323,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,
2,,1,0.1323,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,
0,,1,0.1323,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
1,,1,0.1323,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
2,,1,0.1323,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
0,,1,0.0054,True,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
1,,1,0.0054,False,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
2,,1,0.0054,False,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
0,,1,0.1813,False,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,
1,,1,0.1813,False,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,
2,,1,0.1813,False,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,
0,,1,0.1813,True,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,
1,,1,0.1813,True,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,
2,,1,0.1813,False,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,
0,,1,0.0074,True,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,
1,,1,0.0074,False,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,
2,,1,0.0074,False,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,
0,,2,0.1764,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
1,,2,0.1764,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2,,2,0.1764,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
0,,2,0.1764,True,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,
1,,2,0.1764,True,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,
2,,2,0.1764,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,
0,,2,0.0072,False,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,
1,,2,0.0072,False,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,
2,,2,0.0072,False,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,
0,,2,0.1323,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,
1,,2,0.1323,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,
2,,2,0.1323,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,
0,,2,0.1323,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
1,,2,0.1323,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
2,,2,0.1323,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
0,,2,0.0054,True,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
1,,2,0.0054,False,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
2,,2,0.0054,False,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
0,,2,0.1813,False,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,
1,,2,0.1813,False,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,
2,,2,0.1813,False,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,
0,,2,0.1813,True,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,
1,,2,0.1813,True,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,
2,,2,0.1813,False,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,
0,,2,0.0074,True,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,
1,,2,0.0074,False,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,
2,,2,0.0074,False,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,
0,,0,0.2622,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1,,0,0.2622,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
2,,0,0.2622,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
0,,0,0.1978,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
1,,0,0.1978,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
2,,0,0.1978,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
0,,0,0.3078,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,
1,,0,0.3078,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,
2,,0,0.3078,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,
0,,0,0.23220000000000002,True,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
1,,0,0.23220000000000002,True,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
2,,0,0.23220000000000002,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
0,,1,0.2622,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1,,1,0.2622,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
2,,1,0.2622,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
0,,1,0.1978,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
1,,1,0.1978,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
2,,1,0.1978,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
0,,1,0.3078,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,
1,,1,0.3078,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,
2,,1,0.3078,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,
0,,1,0.23220000000000002,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
1,,1,0.23220000000000002,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
2,,1,0.23220000000000002,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
0,,2,0.2622,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1,,2,0.2622,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
2,,2,0.2622,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
0,,2,0.1978,True,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
1,,2,0.1978,True,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
2,,2,0.1978,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
0,,2,0.3078,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,
1,,2,0.3078,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,
2,,2,0.3078,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,
0,,2,0.23220000000000002,True,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
1,,2,0.23220000000000002,True,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
2,,2,0.23220000000000002,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
0,,0,0.3534,False,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
1,,0,0.3534,False,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
2,,0,0.3534,False,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
0,,0,0.1482,False,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,
1,,0,0.1482,False,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,
2,,0,0.1482,False,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,
0,,0,0.06839999999999999,False,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,
1,,0,0.06839999999999999,False,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,
2,,0,0.06839999999999999,False,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,
0,,0,0.2666,True,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,
1,,0,0.2666,True,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,
2,,0,0.2666,True,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,
0,,0,0.1118,False,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
1,,0,0.1118,False,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
2,,0,0.1118,False,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
0,,0,0.0516,True,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,
1,,0,0.0516,False,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,
2,,0,0.0516,True,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,
0,,1,0.3534,False,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
